dictId,index,tier,term,base,level,definition,vocabPattern,matchSummary
vocab,331,strong,associate,,B2,To associate means to connect something with a person or thing.,to_term,[strong] term:associate (term_word)
vocab,333,strong,assure,,B2,To assure people is to tell them something is true to make them less worried.,to_term,[strong] term:assure (term_word)
vocab,334,strong,asteroid,,B2,An asteroid is a giant rock from outer space.,an_term,[strong] term:asteroid (term_word)
vocab,335,strong,astonish,,B2,To astonish someone means to greatly surprise them.,to_term,[strong] term:astonish (term_word)
vocab,336,strong,astrology,,B2,Astrology is the study of the stars in the belief that they influence people’s lives.,term_is,[strong] term:astrology (term_word)
vocab,337,strong,astronaut,,A2,An astronaut is a person who goes into outer space.,an_term,[strong] term:astronaut (term_word)
vocab,338,strong,astronomy,,B2,Astronomy is the study of the stars and planets.,term_is,[strong] term:astronomy (term_word)
vocab,339,strong,asylum,,B2,An asylum is a hospital for people with mental illness.,an_term,[strong] term:asylum (term_word)
vocab,340,strong,at,,A1,At is used to show a specific place or time.,term_is,[strong] term:at (term_word)
vocab,341,strong,athlete,,A2,An athlete is a person who plays sports.,an_term,[strong] term:athlete (term_word)
vocab,342,strong,atmosphere,,B2,The atmosphere is the air around the Earth where weather conditions form.,the_term,[strong] term:atmosphere (term_word)
vocab,343,strong,atom,,B2,An atom is the smallest unit of a substance.,an_term,[strong] term:atom (term_word)
vocab,345,strong,attach,,B2,To attach is to put two things together.,to_term,[strong] term:attach (term_word)
vocab,346,strong,attack,,B1,To attack something is to hurt or damage it.,to_term,[strong] term:attack (term_word)
vocab,347,strong,attain,,B2,To attain something is to succeed at something or to get something you want.,to_term,[strong] term:attain (term_word)
vocab,348,strong,attempt,,B1,"An attempt is an act of trying to do something, especially something difficult.",an_term,[strong] term:attempt (term_word)
vocab,349,strong,attend,,B1,To attend something is to go to it.,to_term,[strong] term:attend (term_word)
vocab,350,strong,attention,,A2,"Attention is the notice, thought, or consideration of someone.",term_is,[strong] term:attention (term_word)
vocab,351,strong,attic,,B1,An attic is a room just below a house’s roof.,an_term,[strong] term:attic (term_word)
vocab,352,strong,attire,,B2,Attire is nice or special clothing.,term_is,[strong] term:attire (term_word)
vocab,353,strong,attitude,,B1,Someone’s attitude is the way they feel and think.,,[strong] term:attitude (term_word)
vocab,354,strong,attorney,,B2,An attorney is one who gives others advice about the law.,an_term,[strong] term:attorney (term_word)
vocab,355,strong,attract,,B1,To attract means to make a person or thing come closer or be interested.,to_term,[strong] term:attract (term_word)
vocab,358,strong,auction,,B2,An auction is a public sale where things are sold to the highest bidder.,an_term,[strong] term:auction (term_word)
vocab,359,strong,audible,,B2,"If something is audible, then it is able to be heard.",if_term,[strong] term:audible (term_word)
vocab,360,strong,audience,,A2,An audience is a group of people who gather to watch someone do something.,an_term,[strong] term:audience (term_word)
vocab,361,strong,audio,,B2,"Audio is sound, especially when recorded.",term_is,[strong] term:audio (term_word)
vocab,362,strong,audit,,B2,To audit means to inspect financial records from a person or business.,to_term,[strong] term:audit (term_word)
vocab,364,strong,auditorium,,B2,An auditorium is a large building used for public events.,an_term,[strong] term:auditorium (term_word)
vocab,365,strong,August,,A1,August is the eighth month of the year.,term_is,[strong] term:august (term_word)
vocab,366,strong,aunt,,A1,An aunt is the sister of one’s mother or father.,an_term,[strong] term:aunt (term_word)
vocab,367,strong,authentic,,B2,"When something is authentic, it is not false or a copy of the original.",,[strong] term:authentic (term_word)
vocab,368,strong,author,,A2,An author is a person who wrote a certain piece of writing.,an_term,[strong] term:author (term_word)
vocab,369,strong,authoritative,,B2,"If something is authoritative, it uses the best information available.",if_term,[strong] term:authoritative (term_word)
vocab,371,strong,authorize,,B2,To authorize something means to give permission for it.,to_term,[strong] term:authorize (term_word)
vocab,372,strong,autobiography,,B2,An autobiography is a true story of a person’s life written by that person.,an_term,[strong] term:autobiography (term_word)
vocab,373,strong,automate,,B2,To automate something means to have machines or computers do the work.,to_term,[strong] term:automate (term_word)
vocab,374,strong,automatic,,B2,Automatic means working by itself without human control.,term_means,[strong] term:automatic (term_word)
vocab,375,strong,automatically,,B2,"If an action happens automatically, it happens without thinking or planning.",if_term,[strong] term:automatically (term_word)
vocab,376,strong,automobile,,B2,An automobile is a car.,an_term,[strong] term:automobile (term_word)
vocab,377,strong,autonomy,,B2,Autonomy is another word for freedom or independence.,term_is,[strong] term:autonomy (term_word)
vocab,378,strong,autumn,,A2,Autumn is the season of the year between summer and winter.,term_is,[strong] term:autumn (term_word)
vocab,379,strong,avail,,B2,Avail is help or benefit.,term_is,[strong] term:avail (term_word)
vocab,380,strong,available,,A2,"If something is available, it means you can get it.",if_term,[strong] term:available (term_word)
vocab,381,strong,avalanche,,B2,"An avalanche is a large amount of snow, ice, and rock falling off a mountain.",an_term,[strong] term:avalanche (term_word)
vocab,382,strong,avenue,,B1,"An avenue is a road, often a large one with buildings on each side.",an_term,[strong] term:avenue (term_word)
vocab,391,strong,avoid,,B1,To avoid something is to stay away from it.,to_term,[strong] term:avoid (term_word)
vocab,392,strong,await,,B1,To await something means to wait for it.,to_term,[strong] term:await (term_word)
vocab,393,strong,awake,,B1,A person who is awake is not asleep.,,[strong] term:awake (term_word)
vocab,394,strong,award,,A2,An award is a prize for doing something well.,an_term,[strong] term:award (term_word)
vocab,395,strong,aware,,B1,"If someone is aware, they know that something or a situation exists.",if_term,[strong] term:aware (term_word)
vocab,396,strong,awareness,,B2,An awareness is knowledge or perception or a situation or fact.,an_term,[strong] term:awareness (term_word)
vocab,397,strong,away,,A1,Away means to or at a distance from something.,term_means,[strong] term:away (term_word)
vocab,398,strong,awesome,,B2,"If things or people are awesome, they are impressive or frightening.",if_term,[strong] term:awesome (term_word)
vocab,399,strong,awful,,A2,An awful thing is very bad.,an_term,[strong] term:awful (term_word)
vocab,400,strong,awhile,,B1,"If you do something awhile, you do it for a short time.",if_term,[strong] term:awhile (term_word)
vocab,401,strong,awkward,,B2,An awkward thing is embarrassing and uncomfortable.,an_term,[strong] term:awkward (term_word)
vocab,402,strong,ax,,B2,An ax is a tool used to cut wood.,an_term,[strong] term:ax (term_word)
vocab,403,strong,axis,,B2,An axis is an imaginary line through the center of something.,an_term,[strong] term:axis (term_word)
vocab,404,strong,baby,,A1,A baby is a very young child.,an_term,[strong] term:baby (term_word)
vocab,405,strong,bachelor,,B2,A bachelor is an unmarried man.,an_term,[strong] term:bachelor (term_word)
vocab,406,strong,back,,A1,The back is the rear part of the body.,the_term,[strong] term:back (term_word)
vocab,407,strong,background,,B1,"A background is a person’s education, family, and experience.",an_term,[strong] term:background (term_word)
vocab,408,strong,backpack,,A2,A backpack is a bag worn on the back.,an_term,[strong] term:backpack (term_word)
vocab,409,strong,backstage,,B2,"If something happens backstage, it occurs behind a theater’s stage.",if_term,[strong] term:backstage (term_word)
vocab,410,strong,backward,,A2,Backward means toward the back or the opposite direction.,term_means,[strong] term:backward (term_word)
vocab,411,strong,bacon,,A2,Bacon is salted meat from a pig.,term_is,[strong] term:bacon (term_word)
vocab,412,strong,bacteria,,B2,Bacteria are very small living things that can cause disease.,,[strong] term:bacteria (term_word)
vocab,413,strong,bad,,A1,"When something is bad, it is not good.",,[strong] term:bad (term_word)
vocab,414,strong,badge,,B2,A badge is a small piece of metal or cloth that shows a person’s rank or affiliation.,an_term,[strong] term:badge (term_word)
vocab,415,strong,badly,,A2,Badly means in a bad or unsatisfactory way.,term_means,[strong] term:bad (term_word)
vocab,416,strong,baffle,,C1,If a problem or someone's behavior baffles you you cannot understand it or solve it.,,[strong] term:baffles (term_word)
vocab,417,strong,bag,,A1,A bag is a container made of cloth or plastic used to carry things.,an_term,[strong] term:bag (term_word)
vocab,418,strong,bait,,B2,Bait is something used to trick a person or thing to do something.,term_is,[strong] term:bait (term_word)
vocab,419,strong,bake,,A2,To bake means to cook food in an oven.,to_term,[strong] term:bake (term_word)
vocab,420,strong,balance,,B1,Balance is when two or more things are equal.,term_is,[strong] term:balance (term_word)
vocab,421,strong,balcony,,B2,A balcony is a platform with a railing that is attached to the outside of a building.,an_term,[strong] term:balcony (term_word)
vocab,422,strong,bald,,B1,A bald person or animal has no hair.,an_term,[strong] term:bald (term_word)
vocab,423,strong,ball,,A1,"A ball is a round object that is thrown, kicked, or hit in a game or sport.",an_term,[strong] term:ball (term_word)
vocab,424,strong,balloon,,A2,A balloon is a small bag made of thin rubber that is filled with air or gas.,an_term,[strong] term:balloon (term_word)
vocab,425,strong,ballot,,B2,A ballot is a piece of paper used to vote in an election.,an_term,[strong] term:ballot (term_word)
vocab,426,strong,ban,,B2,To ban something is to not let people do it.,to_term,[strong] term:ban (term_word)
vocab,427,strong,banana,,A1,A banana is a long yellow fruit with soft white flesh inside.,an_term,[strong] term:banana (term_word)
vocab,428,strong,band,,A2,A band is a group of people who play music.,an_term,[strong] term:band (term_word)
vocab,429,strong,bandage,,B1,A bandage is a piece of cloth used to stop bleeding.,an_term,[strong] term:bandage (term_word)
